session_id,player_id,player_index,source_label,split,engagement_index,label_cheat,cheat_probability_mean,cheat_probability_max,cheat_probability_std,emb_z_mean,emb_z_max,encoder_signal_mean,encoder_signal_max,automation_signature_mean,automation_signature_max,movement_signature_mean,movement_signature_max,target_error_drop_mean,target_error_drop_max,error_speed_ratio_drop_mean,error_speed_ratio_drop_max,error_improvement_ratio_rise_mean,error_improvement_ratio_rise_max,tight_on_target_rise_mean,tight_on_target_rise_max,lock_rise_mean,lock_rise_max,lock_strength_rise_mean,lock_strength_rise_max,fire_on_target_shift_mean,fire_on_target_shift_max,fire_coupling_shift_mean,fire_coupling_shift_max,fire_alignment_strength_rise_mean,fire_alignment_strength_rise_max,fire_stability_synergy_rise_mean,fire_stability_synergy_rise_max,snap_rise_mean,snap_rise_max,snap_power_rise_mean,snap_power_rise_max,aim_efficiency_rise_mean,aim_efficiency_rise_max,straightness_rise_mean,straightness_rise_max,settling_ratio_rise_mean,settling_ratio_rise_max,entropy_drop_mean,entropy_drop_max,micro_correction_drop_mean,micro_correction_drop_max,micro_to_speed_drop_mean,micro_to_speed_drop_max,curvature_drop_mean,curvature_drop_max,flick_magnitude_shift_mean,flick_magnitude_shift_max
L08693_E06,L08693,8693,legit,train,6,0,0.4294619353959204,0.7569105782947619,0.18832634121459443,0.6216901512629104,3.989814159324881,0.6621259372053687,2.119452163334315,2.1455354351928464,5.361218181953292,1.0439687982237087,1.5962014727315046,0.38441360085219667,0.7459312739711896,0.34234104096502155,0.6829952948195204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42186029804405945,2.318522945972631,0.27579717001825826,1.0923205354735892,0.34164444651342063,2.0095809646527685,0.015410190306437553,0.10404537720626923,0.4078006906416838,2.14095362586884,1.0211844156101508,5.361218181953292,0.04732081696661502,0.29386908217291985,0.45190145836232515,1.3317910927006888,0.27248648453596075,1.5433032215266973,0.47162665138110454,1.5962014727315046,0.5262866317845877,1.455457338254407,0.4270936764269189,1.2251330478284348,0.4642501135893225,1.0277591913038087,0.5334465246163005,2.8005942542355773
L08693_E07,L08693,8693,legit,train,7,0,0.475314285639157,0.7647082223986633,0.1289648657029177,0.0,0.0,0.46882970062890483,2.113490369237769,0.7318761197249337,2.113490369237769,0.7065037124812241,1.0710196822540552,0.2981245387843926,0.6732610295165622,0.2827914990448936,0.6410118235662631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1658029614665366,0.39994504421503424,0.10355730885151992,0.681394226459469,0.0,0.0,0.08705316042843349,0.2285145461246379,0.0,0.0,0.0,0.0,0.323676794305007,1.0710196822540552,0.0,0.0,0.048653366012086655,0.47861136253775866,0.15398288235557922,0.7365835922937364,0.2693621083112087,0.7847513821753805,0.1583671309315116,1.0236896255476045,0.004745919887768783,0.02491607941078611
L08693_E08,L08693,8693,legit,train,8,0,0.45231213764428413,0.8007350105533084,0.17234357420732943,0.15508700950608886,2.7262242557775376,0.6686073945688319,2.1195487375718796,0.9914116637192985,2.1195487375718796,0.7292012721964889,1.1193698395942235,0.3671271967647324,0.6714360556839677,0.35940074484688106,0.6230442420105547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23059266373303597,0.4165610763943906,0.21914721430260803,0.7513547543533737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29490823563785734,1.1193698395942235,0.0,0.0,0.10174898292925365,0.577791201343461,0.28596408889588865,0.7543113436270434,0.33545541528975026,0.7861515975758199,0.35298152420380674,1.0259016151165976,0.0,0.0
L08693_E09,L08693,8693,legit,train,9,0,0.4501982204579581,0.7627526642571056,0.17713119147120743,0.2208595978863998,3.236574832356813,0.6451131403291719,2.119549070586492,0.9729471910233426,2.119549070586492,0.7127923150095695,1.091308265025546,0.36245418306732813,0.6718224083974488,0.347670931617129,0.6415880814675174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24660444469787648,0.4165610763943906,0.21456722234845257,0.7513547543533737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3088644278247396,1.091308265025546,0.0,0.0,0.10204113341422293,0.6095883357390827,0.27724706212883277,0.7556209417699272,0.31781904029109753,0.7800399703015135,0.3402955326010976,1.0248313626509151,0.0,0.0
L08693_E10,L08693,8693,legit,train,10,0,0.5107067321678601,0.8073734048286613,0.21738378746622425,0.06642920642969001,0.5659437337945185,0.8877667797406046,2.0343847461756277,1.931568169890744,4.769634128946064,1.0701609576570474,2.2402474244214052,0.24717046835778908,0.6989427858653414,0.15104977696820204,0.6198845852063923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07346901011935171,0.3857123031265965,0.12503791984789694,0.7446019720801028,0.0,0.0,0.0,0.0,0.0,0.0,1.5747687484389137,4.769634128946064,0.23622661219731636,1.258745942681609,0.0,0.0,0.7728419804181387,2.2402474244214052,0.7741096328986318,1.6065564766138316,0.3766238125566028,1.2173882240919855,0.4575476504738375,1.027529213105663,0.0,0.0
L08693_E11,L08693,8693,legit,train,11,0,0.5542042275122454,0.799545539211072,0.1887552170928767,0.8390438271038131,3.0882395652519175,0.9332272842804586,2.119547072498818,1.6971754026438388,3.4159130123649746,0.6667727446859744,1.027717321673061,0.052803421433708086,0.470095060517704,0.07756751336126663,0.569795787931105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14550262765136784,0.7638887951696812,0.09806631900109568,0.6486609988649062,0.0,0.0,1.140926430080032,3.4159130123649746,0.37875125901063167,1.6082172989595873,0.11338179999218893,0.6308619187997899,0.23147362504434477,0.8248450413854637,0.0,0.0,0.07550931672400671,0.7411207298855274,0.04964021296182765,0.4460607444493468,0.2294959202734799,1.000963763047189,0.3252219913971799,1.027717321673061,0.13280509039753796,0.5312709228314638
L08693_E12,L08693,8693,legit,train,12,0,0.36866332957871767,0.7369732462803574,0.11416997589081916,0.0766781891693025,1.1338846971935916,0.1435048509681501,1.7843182460503233,1.0575878306608821,2.14095362586884,0.6871870111504629,1.0266593240870376,0.2127846697194479,0.6856342181677496,0.26810931089380013,0.6355509548625345,0.0,0.0,0.0014513576143213099,0.007619627475186877,0.0,0.0,0.0,0.0,0.0,0.0,0.43413169508486604,0.9920080889510137,0.18125963702716616,1.146861416726674,0.0,0.0,0.6076856687840924,2.14095362586884,0.15491510257607843,0.5196167481441107,0.08130631357259312,0.5402032889134051,0.13600704478859293,0.7274736639804941,0.026690103301860762,0.2903747398876893,0.027960054499009186,0.3654391003471018,0.1246187291270062,0.5015633639666164,0.2926314671462915,0.9546082535738311,0.5696783768101584,1.0266593240870376,0.08428125011014433,0.2622022228286108
L08693_E13,L08693,8693,legit,train,13,0,0.38482128938998317,0.7636971728140063,0.11643162711277986,0.002998836687251986,0.06297557043229171,0.1825306499818788,2.117006504021647,0.887238807174701,2.117006504021647,0.6427421310593708,1.0250351076957611,0.40344176941448123,0.688867278278407,0.39689745497287565,0.6251816775788264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27341229175815446,0.4038073330979285,0.23508791700595083,1.1157740772145233,0.0,0.0,0.2972576322194156,1.5034739326207724,0.06777861909229509,0.3558377502345492,0.03483691562368431,0.18847711597643704,0.07401797814597186,0.3842772561649735,0.06264671388440284,0.4584843597656499,0.02402933793879594,0.3081685035577093,0.09161767567737154,0.47250477475042596,0.159379598523404,0.5330972521410259,0.26669825332134667,1.0250351076957611,0.05142375437420753,0.26997471046458954
L08693_E14,L08693,8693,legit,train,14,0,0.43481602260722907,0.6583519495359618,0.10097518980089475,0.11749912234520424,1.2419287961592165,0.21514722296290797,1.4234984121983798,1.0617038798399936,2.318522945972631,0.4569388832134037,1.1391017432633186,0.12760120844029638,0.7282808475041068,0.17809978245327368,0.6862079889426617,0.001314767300746705,0.007790174791337842,0.0014513576143213099,0.007619627475186877,0.0,0.0,0.0,0.0,0.44162341828050117,2.318522945972631,0.295666894947027,1.1807919498115853,0.27692048841536715,1.9745317594845158,0.0294608663711098,0.3093390968966529,0.6053969094923854,2.14095362586884,0.09319871716570455,0.41956886673136956,0.11872306479312368,0.3908123679667013,0.16693413599757387,1.1391017432633186,0.05035012709214745,0.5163106504622694,0.024042976877170486,0.18557813652321936,0.020716654781655092,0.24779987707012727,0.08938150149655691,0.933639470566625,0.11806553245226577,1.0270104710594272,0.0551323581519623,0.24039097106348117
L08693_E15,L08693,8693,legit,train,15,0,0.34980541368573775,0.5567091821851066,0.08817402123803425,0.0,0.0,0.16374138467418384,1.0907753542000715,0.43786275235633776,1.0907753542000715,0.9016285943199387,1.2480243694344497,0.25323697031738757,0.6864496728186171,0.19434663585460563,0.631099917269217,0.0,0.0,0.0014513576143213099,0.007619627475186877,0.0,0.0,0.041420167374931545,0.21745587871839062,0.0,0.0,0.16333262466432397,0.7452853507810234,0.1160646920238229,0.7116088823726927,0.0065982371229546255,0.041801269654007094,0.010881645053554186,0.2285145461246379,0.0,0.0,0.0,0.0,0.4601829921339704,1.2480243694344497,0.0035470602293384496,0.07448826481610744,0.35471813295976196,1.019137263115086,0.6632506941118068,1.1496110983396464,0.43972336135803114,0.8757723369965884,0.6111527795205884,1.0245616754747566,0.0,0.0
L08693_E16,L08693,8693,legit,train,16,0,0.45151984611153173,0.681129829189229,0.16039169426478866,0.0127911357327554,0.2686138503878634,0.8622824895559121,2.103236516310705,1.0308207491755532,2.103236516310705,0.8953083348637114,1.238972242576526,0.261654272076247,0.6846894310395112,0.19793535835206894,0.6250004242977574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10893509460041628,0.46240620174263725,0.10289576747913917,0.6481765894941358,0.00449319640538194,0.030233790337875602,0.0,0.0,0.0,0.0,0.0,0.0,0.4485924844658398,1.2273413993347855,0.0025031564693957626,0.03377566691734047,0.3187418649248074,0.9540239078607727,0.6314569477398774,1.238972242576526,0.41741727495073244,0.9569949699822733,0.6411433981603422,1.0251976555725655,0.0,0.0
L08693_E17,L08693,8693,legit,train,17,0,0.42319554432765083,0.7128264399826908,0.17039799104762482,0.0,0.0,0.6802245250294112,2.0920075965988523,0.8859483604108055,2.0920075965988523,0.8618881374186843,1.255758830302336,0.27192900439734774,0.6866696685132516,0.20780046381051848,0.6270117666908613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12979281744033025,0.46240620174263725,0.09684816468886404,0.6481765894941358,0.004033311671184013,0.030233790337875602,0.0,0.0,0.0,0.0,0.0,0.0,0.4284772086194342,1.2442722883898278,0.0021307955873098366,0.04474670733350657,0.3157771278519849,0.8948723319304759,0.6246928137362178,1.255758830302336,0.4177724804670273,0.9919821426353141,0.5967454425392233,1.0089754182338593,0.0,0.0
L08693_E18,L08693,8693,legit,train,18,0,0.4454198058201643,0.7485389000183379,0.18979014225645072,0.003709887600661416,0.07790763961388973,0.6803207979680408,2.098530020795191,1.053047320356276,2.098530020795191,0.6693113919376804,1.0244808131086547,0.5814786934348326,0.6997836734975076,0.454015711325935,0.6085439099620947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17061750189904776,0.45067544239027996,0.1339800271187985,0.8281481810821861,0.0,0.0,0.0,0.0,0.0,0.0,0.12298727940603811,0.6010061296348976,0.11057236303631977,0.432286536630778,0.10232609861343936,0.6676726362423844,0.0,0.0,0.18071471692850774,0.6246212443073059,0.07624372580387259,0.2900787683937288,0.1979856972625618,1.0244808131086547,0.0,0.0
L08693_E19,L08693,8693,legit,train,19,0,0.53032303061297,0.7769349196284668,0.20002646007211325,0.0810467819956745,0.7372881982077362,0.8618831981424074,2.117701339010193,1.5349081212397597,2.318522945972631,0.6208787131044021,1.0266366420006272,0.384440599934869,0.625463475871872,0.3378960601067801,0.6007572490450338,0.0,0.0,0.12674637384577925,0.6654184626903411,0.0,0.0,0.08889341988949136,0.4666904544198296,0.44162341828050117,2.318522945972631,0.3647177422290288,1.7648958064872362,0.37320804842930627,2.2325981422387478,0.06838905705467664,0.3883116074238573,0.20618910461254886,1.5034739326207724,0.01870747475830782,0.1390221806530665,0.0,0.0,0.1492387416525514,1.0266366420006272,0.016997423576304443,0.13660072773448095,0.10944608408415848,0.8350014703654026,0.030708975614751197,0.3896070540525475,0.10131561971119618,0.7316729766716034,0.0969380561353734,1.026560063514162,0.03227625132502855,0.1694503194563999
L08693_E20,L08693,8693,legit,train,20,0,0.39875458376069206,0.7645395427649054,0.15889423732839858,0.021621813335964885,0.37612645195908595,0.3391464170631092,2.0554409270961984,1.2250952363319216,3.4159130123649746,0.7524702602942304,1.2164063611944445,0.5568330842812673,0.6934516047238855,0.5206167759932466,0.6296585613503147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39743728979887294,1.3222373814690414,0.12373930732718871,0.570556328197463,0.0,0.0,0.3969190455881296,3.4159130123649746,0.09463280128332201,0.8392605069143179,0.0,0.0,0.21268438580222304,1.2164063611944445,0.026576421824635144,0.15479450054213073,0.03123605470756157,0.25470519442784295,0.029348646927133664,0.2632547455111869,0.16857803013547357,0.8845225521648615,0.3082701136223504,1.026184306988215,0.027427260261337245,0.1919908218293607
L08693_E21,L08693,8693,legit,train,21,0,0.49612544700980443,0.754407243017137,0.18184504281494449,0.04463385533069475,0.5111118323703076,0.7662489656813769,2.1193862264410814,1.3010196051114966,2.7784333191169073,0.7294496506354065,1.2009631077846938,0.5706035585884132,0.6902645216915395,0.5231303317595133,0.6313076654161507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3521680086770116,1.1787315214758114,0.10796036828652344,0.5572131780234947,0.0,0.0,0.2039003453208419,2.7784333191169073,0.07655857127725002,1.018387229970189,0.0,0.0,0.1997383235954208,1.2009631077846938,0.0035163050158361605,0.0645485545585959,0.019978937387946052,0.21654957743253564,0.00611596257031017,0.11748259690075191,0.13629812921018417,0.9003385108056348,0.2060681139279772,1.0261253124925052,0.028195913034234854,0.29605708685946597
L08693_E22,L08693,8693,legit,train,22,0,0.4202261571940702,0.7677401181420221,0.20452775627514666,0.08519084569783672,0.7845252901469109,0.5941535307630913,2.109379636863644,1.773881468464289,6.874437064202478,1.2120412596419787,2.1563125021556613,0.7009574897219301,0.7824764086459103,0.5727570594595016,0.6864819283372601,0.0,0.0,0.23674235245188527,1.3232172979054952,0.0,0.0,0.0,0.0,0.9189096592379138,6.874437064202478,0.33024205223815456,1.8868913833726486,0.45110410122202926,3.250460019353869,0.06776160457819559,0.5312698263092079,0.0,0.0,0.0,0.0,0.0,0.0,0.406019405082116,1.1529514039485012,0.5615012021607536,2.1563125021556613,0.6075486989283939,1.8046512282237481,0.30869341874660994,1.3595651206252366,0.10336495322955826,0.9274471870610499,0.24114208137306736,1.0118422841274703,0.0,0.0
L08693_E23,L08693,8693,legit,train,23,0,0.29813465110136367,0.611058527607126,0.12481445256611938,0.15181109611378873,1.071975028239588,0.1960649722810852,1.6950475184552942,1.6822801832282495,6.874437064202478,0.9928464780318089,1.6651068794315518,0.7047770738687698,0.7814086038853931,0.5787006908808996,0.6826153986278234,0.0,0.0,0.23674235245188527,1.3232172979054952,0.10464624889914617,0.5493928067205174,0.0,0.0,1.0727051720768948,6.874437064202478,0.304134716383881,1.2886167855162853,0.49926881754873065,3.221533346194206,0.026282968950934897,0.14965304179037603,0.0,0.0,0.0,0.0,0.0,0.0,0.35342213974378184,1.1188897737200252,0.33468993502034516,1.6651068794315518,0.39733323080949895,1.4887799753776647,0.2281978697344507,1.189493878500242,0.040181443809835356,0.6681545595950468,0.4555750135243918,1.0176331677405994,0.0,0.0
L08693_E24,L08693,8693,legit,train,24,0,0.3239061942143126,0.6703942507503309,0.1587664611325545,0.09205219291651533,0.890576158313547,0.331465683756016,2.0903366957816805,1.8389921157640328,5.963254240556509,0.9687438657125066,1.523671544803747,0.7063970350548148,0.7845511762299193,0.5811571488205025,0.6837398983290799,0.0,0.0,0.23674235245188527,1.3232172979054952,0.10464624889914617,0.5493928067205174,0.0,0.0,1.1397213683781644,5.963254240556509,0.36281861647894575,1.2886167855162853,0.5151707850312738,2.820281207097261,0.026005403667076314,0.14965304179037603,0.0,0.0,0.0,0.0,0.0,0.0,0.3069886903806657,1.1276196644533523,0.3341499167063656,1.523671544803747,0.35596408074872976,1.3283121328995333,0.20650664576080474,1.0344493419150462,0.02680840589338317,0.449888823595171,0.40883733671431277,1.0203865873985913,0.0,0.0
L08693_E25,L08693,8693,legit,train,25,0,0.40495658244227595,0.7494798298016068,0.18140630967497137,0.2065741711184808,1.1794677593706344,0.5063928737853362,2.0582993580208018,1.8840011060791138,6.874437064202478,1.2192839861232092,2.124907819310433,0.7079928150167971,0.7828362566156036,0.5832961467148728,0.685909964320424,0.0,0.0,0.2520413900772372,1.3232172979054952,0.0,0.0,0.0,0.0,1.1831110266470202,6.874437064202478,0.48112884180101545,1.8868913833726486,0.5397727340152852,3.2504600193538695,0.09201110779764668,0.5312698263092079,0.0,0.0,0.0,0.0,0.0,0.0,0.33228082222187816,1.1507943559378262,0.5500801628120835,2.124907819310433,0.4669383601176681,1.7913850181249786,0.21791786332684743,1.0254370022974857,0.04558030453586373,0.4790431490525542,0.22423654287476444,1.013834309766148,0.0,0.0
L08693_E26,L08693,8693,legit,train,26,0,0.36232393471658564,0.6549865890927877,0.09438536044767236,0.10693692230337645,0.5066499808491517,0.13755657360797496,1.6601184483085833,1.1448321866896947,4.14088859326457,0.909016699510226,1.7666676293470123,0.22234230983449818,0.779598018485742,0.21467724154128137,0.7030734824049777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6585717096247796,4.14088859326457,0.20864972354611835,1.0954110486171214,0.3485948664401555,2.5530159359519757,0.007449746638915112,0.0473198406180346,0.31042803656467677,1.5034739326207724,0.06456479403316155,0.37091275977547705,0.0,0.0,0.3806861952358712,1.2339748644485586,0.3121145172685406,1.7666676293470123,0.21325186461781587,0.7901718530861419,0.2148938853651736,0.7816209135260348,0.3203711882247205,1.0846941230290676,0.555009196024916,1.0272979764255616,0.06809796123646313,0.34962396654869954
L08693_E27,L08693,8693,legit,train,27,0,0.40065147146856234,0.7101057287959582,0.13359461029988773,0.07851080502474249,1.4707765631916168,0.3234229199563056,1.860792554153444,1.185800170837734,3.2297057696186005,0.5729047587377298,0.6811485704931781,0.6093111200926626,0.7526262658543429,0.5325286972161726,0.648802506924184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624351274207518,3.2297057696186005,0.45542513984354394,2.350287164526876,0.5545282161776306,2.5320583273695414,0.033485028163796005,0.5417210507092772,0.0,0.0,0.0,0.0,0.0,0.0,0.13964496518456096,0.5424614054529979,0.10095455367891223,0.4906478782860819,0.0014090839945404149,0.029590763885348714,0.15593221021452383,0.5472064389512996,0.19194334508700386,0.6811485704931781,0.025424428917153623,0.3652427535598411,0.0,0.0
L08693_E28,L08693,8693,legit,train,28,0,0.36092679507883973,0.7691578613490412,0.11355629274661681,0.07345250996845143,0.8386257643647536,0.1609300972106225,2.0498196404407203,1.1070500795733718,2.318522945972631,0.5751032469282303,0.7336250578200783,0.6088053064295403,0.7384559708766928,0.5321141889905892,0.6527359699591078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5558926906465986,2.318522945972631,0.47099278062220407,2.0129352797235587,0.5006652472392352,2.2414973135191114,0.018051485881537443,0.23917145942939436,0.0,0.0,0.0,0.0,0.0,0.0,0.1135954199221992,0.4432439433489911,0.0742738223909081,0.4861013219944063,0.00013775141854288557,0.0028927797894005972,0.1560030611416319,0.5580531229464181,0.20052527030231054,0.7336250578200783,0.04467319875512327,0.4053121642727125,0.0,0.0
L08693_E29,L08693,8693,legit,train,29,0,0.3264105665160323,0.3833188872436795,0.030721959853456274,0.057234069892194143,0.5904081868782187,0.0,0.0,0.903266972683832,2.318522945972631,0.6758032461087431,1.106625525128695,0.6081233273784404,0.7388340536050088,0.5345357883479261,0.6540415537845246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4454868360764734,2.318522945972631,0.4505089746330932,1.2722955832146605,0.4194369618892092,2.210714843170314,0.036829547868708436,0.228635678792833,0.0,0.0,0.0,0.0,0.0,0.0,0.1046174934901248,0.35284786147448816,0.2688517365794819,1.106625525128695,0.0,0.0,0.2473076424860167,0.701143929048438,0.30110953922373096,0.8589665781806161,0.16228399660290893,1.0215521984226548,0.0,0.0
L08921_E00,L08921,8921,legit,train,0,0,0.40794359966280874,0.8175423199529624,0.1675663892277745,0.06832163142240594,0.35480232682587576,0.28761456644154004,1.8997817384532114,2.795970500185509,4.830608763339357,1.40105991691541,2.6393398069839704,0.24157505608527655,0.7412572388145933,0.22979536723183236,0.667160326408765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5954189311194822,3.2297057696186005,0.4317930340104422,1.9572786427008204,0.3924779385542417,2.3572650631175747,0.07732382773431445,0.4442500615505494,0.16495128369003909,0.8659942393727051,0.0,0.0,2.041528322484862,4.830608763339357,0.04043793974221113,0.3633393503440906,0.06668193347021492,0.5266769384938869,1.0349303617333354,2.6393398069839704,0.7194404393501751,1.7178788883548055,0.720920749406074,1.3801886701385966,0.583207055361375,1.0279334971497365,0.0,0.0
L08921_E01,L08921,8921,legit,train,1,0,0.4242879719364821,0.8176474212454464,0.19768251882522495,0.07745677916699348,0.5262478022923723,0.4034296350568952,2.0384655072346463,2.895561479140972,4.8496306925107495,1.4413186057079375,2.6393398069839704,0.2523981664289623,0.7383836601088722,0.24154628580435594,0.6670871029960436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5756558108830404,3.2297057696186005,0.49344698655736396,1.9572786427008204,0.3987109704551714,2.24068509837006,0.07769614791541343,0.44425006155054936,0.16495128369003909,0.8659942393727051,0.0,0.0,2.0186547677806836,4.8496306925107495,0.0398647607063968,0.4456489424564372,0.06830421601974682,0.5276154945892643,1.038701231187026,2.6393398069839704,0.7038120126999988,1.7178788883548055,0.7210806168622924,1.3801886701385966,0.6313046037223821,1.0279334971497365,0.0,0.0
L08921_E02,L08921,8921,legit,train,2,0,0.523440910741564,0.8660673356239245,0.24331888772423713,0.05507531916662885,0.3112685655110879,0.8361819996179795,2.1193146282994384,2.701263727963576,4.4405620033848034,1.1597183653373524,2.6393398069839704,0.32719918568434336,0.7394343966521733,0.3117334683813453,0.665624363402039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5954189311194822,3.2297057696186005,0.3744054582167238,1.3359300617803995,0.5119805685863373,2.4076376543672526,0.06298124031055691,0.3551817367311474,0.28637598716586143,1.5034739326207724,0.0,0.0,1.5654744641401546,4.4405620033848034,0.04550628210430853,0.4032847997340898,0.05570013763698406,0.44520278528437435,0.7334698815906348,2.6393398069839704,0.4924147096350474,1.7178788883548055,0.6032619415608275,1.3801886701385966,0.4131576233649084,1.0279334971497365,0.0,0.0
L08921_E03,L08921,8921,legit,train,3,0,0.3719307922196594,0.8217232699933018,0.13626079416748813,0.05609358382802432,0.31102420095359706,0.1551402258721314,2.0525172253075867,2.268716225244757,4.845276427336586,1.0420194295706158,2.6393398069839704,0.363975739059612,0.7421882414511864,0.3537300696670476,0.6708519868351105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5954189311194822,3.2297057696186005,0.5298379445881147,1.9572786427008204,0.5119786071723917,2.2406850983700597,0.07948812819943925,0.44425006155054936,0.14547675287463768,0.8659942393727051,0.0,0.0,1.3669555949742163,4.845276427336586,0.030991204088085374,0.3308191087159898,0.06653812307176901,0.5176929661439639,0.5172599889579738,2.6393398069839704,0.3899828230191991,1.7178788883548055,0.5691783039360706,1.3801886701385966,0.4691659416495367,1.0279334971497365,0.0,0.0
L08921_E04,L08921,8921,legit,train,4,0,0.4349325559863799,0.7658630709438972,0.1454330023029176,0.1815517902089191,0.9501054085998215,0.3640214073699945,2.0863446831168377,0.8664136649106199,2.14095362586884,0.762473321153434,1.0783121515293466,0.2011601465412922,0.49237057269798673,0.20969806432302565,0.6248926302383084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3516318527149013,0.578442431329207,0.0024768456569806427,0.0173379195988645,0.0,0.0,0.21707074966610307,2.14095362586884,0.015670726630504166,0.20530089241722302,0.0,0.0,0.029957943348138564,0.32872477397619226,0.0,0.0,0.012617150223414435,0.2603938812683959,0.08999377969975667,0.6757874019358238,0.40750439714304676,1.0783121515293466,0.3722140292119449,1.0273132769591622,0.017579035803961533,0.11795089443022294
L08921_E05,L08921,8921,legit,train,5,0,0.35172073260423087,0.6276054321954854,0.10642987536165878,0.022854390664387922,0.28730199089172975,0.3077684749502329,2.067002361898424,0.9534197910055463,2.2141167707204796,0.9041691434323537,1.0454248297154578,0.4962409699392028,0.726104946675784,0.4304889154799488,0.6752906088702936,0.0,0.0,0.0014513576143213099,0.007619627475186877,0.0,0.0,0.0,0.0,0.2680647852050785,1.407340122326662,0.3821536425987436,1.803573738068973,0.34090515257313053,2.2141167707204796,0.06618937331271747,0.37993391138377364,0.043526580214216744,0.2285145461246379,0.0,0.0,0.0,0.0,0.0069227517477330495,0.14537778670239404,0.08696265836370355,0.48084152050252,0.02398299254309143,0.36681368266181813,0.23877238505476908,1.030795667650549,0.4512742149607647,1.0454248297154578,0.7505429791822691,1.0269323096534297,0.00913746658243161,0.04797169955776595
L08921_E06,L08921,8921,legit,train,6,0,0.3740743327809336,0.7026359870586959,0.10758794206804546,0.037918291736384946,0.23964064625672232,0.2281624826108374,1.76399786091561,0.8190621172788762,2.0993670401815407,0.7850147845198543,1.1371013749509564,0.4893204495463172,0.730879329663689,0.43009787426874946,0.6756468571177134,0.0,0.0,0.0014513576143213099,0.007619627475186877,0.0,0.0,0.0,0.0,0.2680647852050785,1.407340122326662,0.3921642607180433,1.6483219609582234,0.35658244396734506,2.0993670401815407,0.06639070395599955,0.3759918843811238,0.16495128369003909,0.8659942393727051,0.0015231944181833216,0.007996770695462438,0.0,0.0,0.010309458413812665,0.21649862669006598,0.09241638870520744,0.5702578674815119,0.04120327871641431,0.46911841369644475,0.23477452001638457,1.1371013749509564,0.40355047241722514,1.086764325013256,0.4289682436575977,1.0271009626749943,0.007318947398049754,0.038424473839761206
L08921_E07,L08921,8921,legit,train,7,0,0.3594811329158601,0.5780824223918265,0.08786701999914485,0.04633335223233827,0.43661080707635636,0.16257510614168882,1.463535426975722,0.8301775249560059,2.2280235308626763,0.7603801827165378,1.1034109309514402,0.4846323272294363,0.7238959040849693,0.4266254611090624,0.6699047544805568,0.0,0.0,0.0014513576143213099,0.007619627475186877,0.0,0.0,0.0,0.0,0.2680647852050785,1.407340122326662,0.37342486535415326,1.6483219609582234,0.3704628809443643,2.2280235308626763,0.06694507795817146,0.3759918843811238,0.16495128369003909,0.8659942393727051,0.0015231944181833216,0.007996770695462438,0.0,0.0,0.029076318974410726,0.3278809685819548,0.09174815270919617,0.5702578674815116,0.0445952942378646,0.4002118244172067,0.21519720430980427,1.0600281671880891,0.3906461208027115,1.1034109309514402,0.4037276891751823,1.0272003141598416,0.007318947398049754,0.038424473839761206
