session_id,player_id,player_index,source_label,split,engagement_index,tick,t,view_yaw,view_pitch,replay_x,replay_y,crosshair_to_victim_yaw,crosshair_to_victim_pitch,yaw_delta,pitch_delta,angular_speed,angular_acceleration,angular_jerk,target_error,target_error_delta,target_error_improvement,on_target_soft,on_target_tight,on_target_dwell_ms,lock_indicator,lock_dwell_ms,heading_change,curvature,view_straightness,stability_score,yaw_reversal,pitch_reversal,direction_entropy_short,micro_correction_score,angular_speed_autocorr_short,fire_input,fire_on_target,time_since_fire_ms,fire_motion_coupling,last_fire_interval_ms,last_stabilization_to_fire_ms,flick_event,flick_magnitude,time_since_flick_ms,snap_indicator,aim_efficiency,label_cheat
C00798_E19,C00798,798,cheater,test,19,10,-4.6875,-0.10999999940395355,0.0,0.04220779969930492,-0.006348358966741856,-71.37799835205078,-1.5980000495910645,0.0,0.0,0.0,0.0,0.0,71.39588400533925,0.19206515144608716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.14649899564050445,0.9130443877460014,0.5,0.0,0.0,10343.75,0.0,1000.0,1000.0,0.0,0.0,10343.75,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,11,-4.65625,-0.10999999940395355,0.0,0.04220779969930492,-0.006348358966741856,-71.56400299072266,-1.6109999418258667,0.0,0.0,0.0,0.0,0.0,71.58213355907132,0.1862495537320683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.13793895010121127,0.8777771726036259,0.5,0.0,0.0,10375.0,0.0,1000.0,1000.0,0.0,0.0,10375.0,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,12,-4.625,-0.10999999940395355,0.0,0.04220779969930492,-0.006348358966741856,-71.63700103759766,-1.6150000095367432,0.0,0.0,0.0,0.0,0.0,71.65520317947309,0.07306962040176757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1304145212097519,0.8682903396745261,0.5,0.0,0.0,10406.25,0.0,1000.0,1000.0,0.0,0.0,10406.25,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,13,-4.59375,-0.10999999940395355,0.0,0.04220779969930492,-0.006348358966741856,-71.81500244140625,-1.6299999952316284,0.0,0.0,0.0,0.0,0.0,71.83349828348638,0.1782951040132872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1237441088802919,0.0,0.5,0.0,0.0,10437.5,0.0,1000.0,1000.0,0.0,0.0,10437.5,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,14,-4.5625,-0.10999999940395355,0.0,0.04220779969930492,-0.006348358966741856,-71.9530029296875,-1.6449999809265137,0.0,0.0,0.0,0.0,0.0,71.9718045871914,0.13830630370502206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.0,0.0,0.5,0.0,0.0,10468.75,0.0,1000.0,1000.0,0.0,0.0,10468.75,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,15,-4.53125,-0.2199999988079071,0.054999999701976776,0.04160267016458859,-0.00604579419938369,-71.87799835205078,-1.7020000219345093,-0.10999999940395355,0.054999999701976776,0.12298373809608824,0.12298373809608824,0.12298373809608824,71.89814636812329,-0.07365821906810766,0.07365821906810766,0.0,0.0,0.0,0.0,0.0,2.6779450082253478,21.774789493982095,1.0,0.0,0.0,0.0,0.1237441088802919,0.7507515017843822,0.5,0.0,0.0,10500.0,0.0,1000.0,1000.0,0.0,0.009058763122496444,10500.0,0.0,0.5940958080407451,1
C00798_E19,C00798,798,cheater,test,19,16,-4.5,-0.2199999988079071,0.054999999701976776,0.04160267016458859,-0.00604579419938369,-71.87799835205078,-1.7020000219345093,0.0,0.0,0.0,-0.12298373809608824,-0.2459674761921765,71.89814636812329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6779450082253478,26779.450082253476,1.0,0.0,0.0,0.0,0.1237441088802919,1.0137433123703248,0.45,0.0,0.0,10531.25,0.0,1000.0,1000.0,0.0,0.0,10531.25,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,17,-4.46875,-0.2199999988079071,0.054999999701976776,0.04160267016458859,-0.00604579419938369,-71.87799835205078,-1.7020000219345093,0.0,0.0,0.0,0.0,0.12298373809608824,71.89814636812329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1237441088802919,1.0137433123703248,0.45,0.0,0.0,10562.5,0.0,1000.0,1000.0,0.0,0.0,10562.5,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,18,-4.4375,-1.0990000069141388,0.8239999935030937,0.03676713499365059,-0.0018153886451359623,-71.39399719238281,-2.390000104904175,-0.8790000081062317,0.7689999938011169,1.167904963906256,1.167904963906256,1.167904963906256,71.43399005800676,-0.464156310116536,0.464156310116536,0.0,0.0,0.0,0.0,0.0,2.4228432046195776,2.0745208552894305,0.9972066506022443,0.0,0.0,0.0,0.19722425952744246,1.2263182300386215,0.4444572300203972,0.0,0.0,10593.75,0.0,1000.0,1000.0,0.0,0.5420904586135139,10593.75,0.0,0.39708643940172417,1
C00798_E19,C00798,798,cheater,test,19,19,-4.40625,-1.0990000069141388,0.8239999935030937,0.03676713499365059,-0.0018153886451359623,-71.43000030517578,-2.381999969482422,0.0,0.0,0.0,-1.167904963906256,-2.335809927812512,71.46970594211247,0.0357158841057128,0.0,0.0,0.0,0.0,0.0,0.0,2.4228432046195776,24228.432046195776,0.9972066506022443,0.0,0.0,0.0,0.19722425952744246,1.3547454950806355,0.43830001405985874,0.0,0.0,10625.0,0.0,1000.0,1000.0,0.0,0.0,10625.0,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,20,-4.375,-1.0990000069141388,0.8239999935030937,0.03676713499365059,-0.0018153886451359623,-71.572998046875,-2.369999885559082,0.0,0.0,0.0,0.0,1.167904963906256,71.61222625275326,0.14252031064079063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972066506022443,0.0,0.0,0.0,0.19722425952744246,1.3547454950806355,0.43830001405985874,0.0,0.0,10656.25,0.0,1000.0,1000.0,0.0,0.0,10656.25,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,21,-4.34375,-1.0990000069141388,0.8239999935030937,0.03676713499365059,-0.0018153886451359623,-71.677001953125,-2.374000072479248,0.0,0.0,0.0,0.0,0.0,71.71630557503933,0.10407932228606853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972066506022443,0.0,0.0,0.0,0.19722425952744246,1.3547454950806355,0.43830001405985874,0.0,0.0,10687.5,0.0,1000.0,1000.0,0.0,0.0,10687.5,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,22,-4.3125,-1.0990000069141388,0.8239999935030937,0.03676713499365059,-0.0018153886451359623,-71.9010009765625,-2.384999990463257,0.0,0.0,0.0,0.0,0.0,71.94054605287724,0.22424047783790968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972066506022443,0.0,0.0,0.0,0.19722425952744246,1.3547454950806355,0.43830001405985874,0.0,0.0,10718.75,0.0,1000.0,1000.0,0.0,0.0,10718.75,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,23,-4.28125,-1.0990000069141388,0.8239999935030937,0.03676713499365059,-0.0018153886451359623,-72.11900329589844,-2.3959999084472656,0.0,0.0,0.0,0.0,0.0,72.15879330999853,0.21824725712129123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972066506022443,0.0,0.0,0.0,0.19722425952744246,1.3547454950806355,0.4383000140598587,0.0,0.0,10750.0,0.0,1000.0,1000.0,0.0,0.0,10750.0,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,24,-4.25,-1.0990000069141388,0.8239999935030937,0.03676713499365059,-0.0018153886451359623,-72.302001953125,-2.4070000648498535,0.0,0.0,0.0,0.0,0.0,72.34205647990578,0.18326316990724933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972066506022443,0.0,0.0,0.0,0.19722425952744246,1.3547454950806355,0.4383000140598587,0.0,0.0,10781.25,0.0,1000.0,1000.0,0.0,0.0,10781.25,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,25,-4.21875,-1.0990000069141388,0.8239999935030937,0.03676713499365059,-0.0018153886451359623,-72.62300109863281,-2.427000045776367,0.0,0.0,0.0,0.0,0.0,72.66354393913237,0.3214874592265886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972066506022443,0.0,0.0,0.0,0.19722425952744246,1.3547454950806355,0.4383000140598587,0.0,0.0,10812.5,0.0,1000.0,1000.0,0.0,0.0,10812.5,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,26,-4.1875,-1.0990000069141388,0.8239999935030937,0.03676713499365059,-0.0018153886451359623,-72.68599700927734,-2.430999994277954,0.0,0.0,0.0,0.0,0.0,72.7266383260278,0.06309438689542901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19722425952744246,1.354295494907287,0.4444572300203972,0.0,0.0,10843.75,0.0,1000.0,1000.0,0.0,0.0,10843.75,0.0,0.0,1
